accuracy,dataset,mean,step
0.9155555963516235,CropDisease_test,0.8858120441436768,12
0.9111111164093018,CropDisease_test,0.887619137763977,13
0.8488888740539551,CropDisease_test,0.8850370645523071,14
0.8577777743339539,CropDisease_test,0.8833333849906921,15
0.9422222375869751,CropDisease_test,0.8867974877357483,16
0.897777795791626,CropDisease_test,0.8874074220657349,17
0.8488888740539551,CropDisease_test,0.8853801488876343,18
0.9244444370269775,CropDisease_test,0.8873333930969238,19
0.893333375453949,CropDisease_test,0.887619137763977,20
0.8311111330986023,CropDisease_test,0.8850505352020264,21
0.9555556178092957,CropDisease_test,0.8881159424781799,22
0.8666666746139526,CropDisease_test,0.887222170829773,23
0.897777795791626,CropDisease_test,0.8876444697380066,24
0.8844444751739502,CropDisease_test,0.8875213861465454,25
0.8666666746139526,CropDisease_test,0.8867489695549011,26
0.9111111164093018,CropDisease_test,0.8876190185546875,27
0.8266667127609253,CropDisease_test,0.8855172395706177,28
0.9422222375869751,CropDisease_test,0.8874074220657349,29
0.9200000166893005,CropDisease_test,0.8884588479995728,30
0.8800000548362732,CropDisease_test,0.8881945013999939,31
0.9155555963516235,CropDisease_test,0.8890236020088196,32
0.9288889765739441,CropDisease_test,0.8901961445808411,33
0.8755555152893066,CropDisease_test,0.8897777795791626,34
0.8177778124809265,CropDisease_test,0.8877777457237244,35
0.8755555152893066,CropDisease_test,0.8874474167823792,36
0.8711111545562744,CropDisease_test,0.8870174884796143,37
0.9111111164093018,CropDisease_test,0.8876352906227112,38
0.8622221946716309,CropDisease_test,0.8870000243186951,39
0.9466667175292969,CropDisease_test,0.8884552121162415,40
0.8400000333786011,CropDisease_test,0.8873016238212585,41
0.9022222757339478,CropDisease_test,0.8876485228538513,42
0.9066666960716248,CropDisease_test,0.8880807757377625,43
0.795555591583252,CropDisease_test,0.8860246539115906,44
0.8800000548362732,CropDisease_test,0.885893702507019,45
0.8666667342185974,CropDisease_test,0.885484516620636,46
0.9555556178092957,CropDisease_test,0.8869444131851196,47
0.8711111545562744,CropDisease_test,0.8866212368011475,48
0.9022221565246582,CropDisease_test,0.8869333267211914,49
0.8799999952316284,CropDisease_test,0.8867973685264587,50
0.8755555152893066,CropDisease_test,0.8865811228752136,51
0.9066666960716248,CropDisease_test,0.8869600892066956,52
0.8844444751739502,CropDisease_test,0.886913537979126,53
0.8844444155693054,CropDisease_test,0.8868686556816101,54
0.8711110949516296,CropDisease_test,0.8865872621536255,55
0.9111111164093018,CropDisease_test,0.8870174884796143,56
0.9022222757339478,CropDisease_test,0.8872796297073364,57
0.9200000166893005,CropDisease_test,0.8878341913223267,58
0.8622221946716309,CropDisease_test,0.8874073624610901,59
0.8622223138809204,CropDisease_test,0.886994481086731,60
0.9022222757339478,CropDisease_test,0.8872401118278503,61
0.9022222757339478,CropDisease_test,0.8874778747558594,62
0.8311111330986023,CropDisease_test,0.8865971565246582,63
0.897777795791626,CropDisease_test,0.88676917552948,64
0.9288889765739441,CropDisease_test,0.8874073028564453,65
0.8400000333786011,CropDisease_test,0.8866997361183167,66
0.9244444370269775,CropDisease_test,0.8872548341751099,67
0.8844444155693054,CropDisease_test,0.8872141242027283,68
0.8488888740539551,CropDisease_test,0.8866665959358215,69
0.9066666960716248,CropDisease_test,0.88694828748703,70
0.8488888740539551,CropDisease_test,0.8864196538925171,71
0.893333375453949,CropDisease_test,0.8865143060684204,72
0.8533333539962769,CropDisease_test,0.8860659599304199,73
0.8844444155693054,CropDisease_test,0.8860443234443665,74
0.9111111164093018,CropDisease_test,0.8863741755485535,75
0.8577777743339539,CropDisease_test,0.886002779006958,76
0.8844444751739502,CropDisease_test,0.885982871055603,77
0.7911111116409302,CropDisease_test,0.8847818970680237,78
0.9155556559562683,CropDisease_test,0.8851666450500488,79
0.9288889765739441,CropDisease_test,0.88570636510849,80
0.9244445562362671,CropDisease_test,0.8861787915229797,81
0.9555556178092957,CropDisease_test,0.887014627456665,82
0.8577778339385986,CropDisease_test,0.8866666555404663,83
0.8711110949516296,CropDisease_test,0.8864836096763611,84
0.8355555534362793,CropDisease_test,0.8858913779258728,85
0.8844444155693054,CropDisease_test,0.8858747482299805,86
0.9333333969116211,CropDisease_test,0.886414110660553,87
0.897777795791626,CropDisease_test,0.8865417838096619,88
0.7777777910232544,CropDisease_test,0.885333240032196,89
0.8311111330986023,CropDisease_test,0.8847374320030212,90
0.8844444751739502,CropDisease_test,0.8847342133522034,91
0.9511111974716187,CropDisease_test,0.8854479193687439,92
0.893333375453949,CropDisease_test,0.8855317831039429,93
0.9066666960716248,CropDisease_test,0.8857542872428894,94
0.8844444155693054,CropDisease_test,0.8857406377792358,95
0.9022222757339478,CropDisease_test,0.8859106302261353,96
0.8622221946716309,CropDisease_test,0.8856688737869263,97
0.888888955116272,CropDisease_test,0.8857013583183289,98
0.8000000715255737,CropDisease_test,0.8848443627357483,99
0.8755555152893066,CropDisease_test,0.8847524523735046,100
0.8844444155693054,CropDisease_test,0.8847493529319763,101
0.893333375453949,CropDisease_test,0.8848327398300171,102
0.8622221946716309,CropDisease_test,0.8846153020858765,103
0.8577777743339539,CropDisease_test,0.8843597173690796,104
0.9200000166893005,CropDisease_test,0.8846959471702576,105
0.8844444751739502,CropDisease_test,0.8846935629844666,106
0.8622221946716309,CropDisease_test,0.8844854831695557,107
0.8355555534362793,CropDisease_test,0.8840366005897522,108
0.893333375453949,CropDisease_test,0.8841210007667542,109
0.9288889765739441,CropDisease_test,0.8845244646072388,110
0.9200000166893005,CropDisease_test,0.8848412036895752,111
0.9600000381469727,CropDisease_test,0.8855063319206238,112
0.9466667175292969,CropDisease_test,0.8860428333282471,113
0.9288889765739441,CropDisease_test,0.8864153623580933,114
0.9377777576446533,CropDisease_test,0.8868581056594849,115
0.9066666960716248,CropDisease_test,0.887027382850647,116
0.9244444370269775,CropDisease_test,0.8873445391654968,117
0.8844444751739502,CropDisease_test,0.8873201608657837,118
0.795555591583252,CropDisease_test,0.8865554332733154,119
0.888888955116272,CropDisease_test,0.8865746855735779,120
0.9022222757339478,CropDisease_test,0.8867028951644897,121
0.8844444751739502,CropDisease_test,0.8866845369338989,122
0.8577777743339539,CropDisease_test,0.8864513635635376,123
0.888888955116272,CropDisease_test,0.8864708542823792,124
0.893333375453949,CropDisease_test,0.8865252733230591,125
0.8711111545562744,CropDisease_test,0.8864039778709412,126
0.9688889384269714,CropDisease_test,0.8870484232902527,127
0.8711110949516296,CropDisease_test,0.8869249224662781,128
0.8533333539962769,CropDisease_test,0.8866665363311768,129
0.9466667175292969,CropDisease_test,0.8871244788169861,130
0.8622221946716309,CropDisease_test,0.886935830116272,131
0.893333375453949,CropDisease_test,0.8869839310646057,132
0.9244444370269775,CropDisease_test,0.8872634768486023,133
0.8533334136009216,CropDisease_test,0.8870121836662292,134
0.9333333969116211,CropDisease_test,0.8873527646064758,135
0.8666666746139526,CropDisease_test,0.887201726436615,136
0.9066666960716248,CropDisease_test,0.8873428106307983,137
0.8799999952316284,CropDisease_test,0.8872900605201721,138
0.8622223138809204,CropDisease_test,0.8871110081672668,139
0.8666666746139526,CropDisease_test,0.8869659900665283,140
0.8666667342185974,CropDisease_test,0.8868230581283569,141
0.8577777743339539,CropDisease_test,0.8866199851036072,142
0.8222222328186035,CropDisease_test,0.8861727714538574,143
0.8400000333786011,CropDisease_test,0.8858543038368225,144
0.8800000548362732,CropDisease_test,0.8858141899108887,145
0.8622223138809204,CropDisease_test,0.8856537342071533,146
0.8888888359069824,CropDisease_test,0.8856756091117859,147
0.9066666960716248,CropDisease_test,0.8858164548873901,148
0.8799999952316284,CropDisease_test,0.8857777714729309,149
0.8577777743339539,CropDisease_test,0.8855922818183899,150
0.8577777743339539,CropDisease_test,0.8854092955589294,151
0.8266667127609253,CropDisease_test,0.8850253820419312,152
0.9644445180892944,CropDisease_test,0.8855411410331726,153
0.897777795791626,CropDisease_test,0.8856200575828552,154
0.8577777743339539,CropDisease_test,0.8854416012763977,155
0.9200000166893005,CropDisease_test,0.885661780834198,156
0.9022222757339478,CropDisease_test,0.8857665061950684,157
0.9466667175292969,CropDisease_test,0.886149525642395,158
0.9066666960716248,CropDisease_test,0.8862777948379517,159
0.893333375453949,CropDisease_test,0.8863216042518616,160
0.8355555534362793,CropDisease_test,0.8860081434249878,161
0.8666667342185974,CropDisease_test,0.8858895301818848,162
0.8088889122009277,CropDisease_test,0.8854199647903442,163
0.8755555152893066,CropDisease_test,0.8853603005409241,164
0.9155555963516235,CropDisease_test,0.8855421543121338,165
0.9377777576446533,CropDisease_test,0.885854959487915,166
0.8400000333786011,CropDisease_test,0.8855820298194885,167
0.8400000333786011,CropDisease_test,0.8853122591972351,168
0.8177778124809265,CropDisease_test,0.8849150538444519,169
0.7866666316986084,CropDisease_test,0.8843404054641724,170
0.8755555152893066,CropDisease_test,0.8842893242835999,171
0.893333375453949,CropDisease_test,0.8843416571617126,172
0.9244444370269775,CropDisease_test,0.8845720887184143,173
0.8888888359069824,CropDisease_test,0.8845967650413513,174
0.8088889122009277,CropDisease_test,0.8841666579246521,175
0.8666667342185974,CropDisease_test,0.884067714214325,176
0.9511111974716187,CropDisease_test,0.8844444155693054,177
0.8666667342185974,CropDisease_test,0.8843451142311096,178
0.9688889384269714,CropDisease_test,0.8848147988319397,179
0.8488888740539551,CropDisease_test,0.8846163153648376,180
0.8977777361869812,CropDisease_test,0.8846886157989502,181
0.8088889122009277,CropDisease_test,0.8842743635177612,182
0.9555556178092957,CropDisease_test,0.8846617937088013,183
0.9155555963516235,CropDisease_test,0.8848288059234619,184
0.9377777576446533,CropDisease_test,0.8851134777069092,185
0.897777795791626,CropDisease_test,0.8851811289787292,186
0.8622221946716309,CropDisease_test,0.8850590586662292,187
0.8844444751739502,CropDisease_test,0.8850557804107666,188
0.888888955116272,CropDisease_test,0.8850759863853455,189
0.9377778768539429,CropDisease_test,0.885351836681366,190
0.9066666960716248,CropDisease_test,0.8854628801345825,191
0.9022222757339478,CropDisease_test,0.8855497241020203,192
0.90666663646698,CropDisease_test,0.8856585025787354,193
0.888888955116272,CropDisease_test,0.8856751322746277,194
0.8622221946716309,CropDisease_test,0.8855554461479187,195
0.8533333539962769,CropDisease_test,0.885391891002655,196
0.8311111330986023,CropDisease_test,0.8851177096366882,197
0.8977777361869812,CropDisease_test,0.8851814270019531,198
0.9155555963516235,CropDisease_test,0.8853332996368408,199
0.9377777576446533,CropDisease_test,0.9377777576446533,0
0.9155555963516235,CropDisease_test,0.9266666769981384,1
0.8177778124809265,CropDisease_test,0.8903703689575195,2
0.9244444370269775,CropDisease_test,0.8988889455795288,3
0.9066666960716248,CropDisease_test,0.900444507598877,4
0.9288889169692993,CropDisease_test,0.9051851630210876,5
0.8800000548362732,CropDisease_test,0.9015872478485107,6
0.9155555963516235,CropDisease_test,0.903333306312561,7
0.9511111974716187,CropDisease_test,0.9086419343948364,8
0.9155555963516235,CropDisease_test,0.909333348274231,9
0.9111111164093018,CropDisease_test,0.909494936466217,10
0.888888955116272,CropDisease_test,0.9077777862548828,11
0.9555556178092957,CropDisease_test,0.9114530682563782,12
0.8800000548362732,CropDisease_test,0.9092063903808594,13
0.9022222757339478,CropDisease_test,0.908740758895874,14
0.9288889169692993,CropDisease_test,0.9100000262260437,15
0.9422222375869751,CropDisease_test,0.9118955135345459,16
0.897777795791626,CropDisease_test,0.9111111164093018,17
0.9111111164093018,CropDisease_test,0.9111111164093018,18
0.9022221565246582,CropDisease_test,0.9106667041778564,19
0.897777795791626,CropDisease_test,0.9100529551506042,20
0.9511111974716187,CropDisease_test,0.9119191765785217,21
0.8400000333786011,CropDisease_test,0.90879225730896,22
0.9377777576446533,CropDisease_test,0.9099999666213989,23
0.9333333373069763,CropDisease_test,0.9109333753585815,24
0.9333333373069763,CropDisease_test,0.911794900894165,25
0.9244445562362671,CropDisease_test,0.9122633934020996,26
0.9644445180892944,CropDisease_test,0.914126992225647,27
0.8533333539962769,CropDisease_test,0.9120306372642517,28
0.9377777576446533,CropDisease_test,0.9128888845443726,29
0.893333375453949,CropDisease_test,0.9122580289840698,30
0.8800000548362732,CropDisease_test,0.9112499952316284,31
0.897777795791626,CropDisease_test,0.9108417630195618,32
0.888888955116272,CropDisease_test,0.91019606590271,33
0.8311111330986023,CropDisease_test,0.9079365134239197,34
0.90666663646698,CropDisease_test,0.9079012274742126,35
0.9600000381469727,CropDisease_test,0.9093092679977417,36
0.8622221946716309,CropDisease_test,0.9080701470375061,37
0.9466667175292969,CropDisease_test,0.9090598821640015,38
0.8711110949516296,CropDisease_test,0.9081111550331116,39
0.9555556178092957,CropDisease_test,0.909268319606781,40
0.7955555319786072,CropDisease_test,0.9065608978271484,41
0.897777795791626,CropDisease_test,0.9063566327095032,42
0.8400000333786011,CropDisease_test,0.9048485159873962,43
0.9333333373069763,CropDisease_test,0.9054815173149109,44
0.9377777576446533,CropDisease_test,0.9061836004257202,45
0.8755556344985962,CropDisease_test,0.9055318832397461,46
0.9422222971916199,CropDisease_test,0.9062963128089905,47
0.8622221946716309,CropDisease_test,0.9053968191146851,48
0.8444444537162781,CropDisease_test,0.9041779041290283,49
0.8577777743339539,CropDisease_test,0.903268039226532,50
0.9377778768539429,CropDisease_test,0.903931736946106,51
0.9022222757339478,CropDisease_test,0.9038994312286377,52
0.8666667342185974,CropDisease_test,0.9032100439071655,53
0.8844444155693054,CropDisease_test,0.9028688073158264,54
0.8844444155693054,CropDisease_test,0.902539849281311,55
0.9422222375869751,CropDisease_test,0.9032359719276428,56
0.8755555152893066,CropDisease_test,0.9027587175369263,57
0.8711111545562744,CropDisease_test,0.9022222757339478,58
0.9644445180892944,CropDisease_test,0.90325927734375,59
0.9466667175292969,CropDisease_test,0.9039708375930786,60
0.9200000166893005,CropDisease_test,0.9042293429374695,61
0.8755556344985962,CropDisease_test,0.9037742018699646,62
0.897777795791626,CropDisease_test,0.9036805033683777,63
0.9111111164093018,CropDisease_test,0.9037948250770569,64
0.9422222971916199,CropDisease_test,0.9043770432472229,65
0.9155555963516235,CropDisease_test,0.9045438766479492,66
0.9200000762939453,CropDisease_test,0.9047712087631226,67
0.9022222757339478,CropDisease_test,0.904734194278717,68
0.8311111330986023,CropDisease_test,0.9036824703216553,69
0.8222222328186035,CropDisease_test,0.902535080909729,70
0.8711110949516296,CropDisease_test,0.9020986557006836,71
0.893333375453949,CropDisease_test,0.9019784927368164,72
0.9022222757339478,CropDisease_test,0.9019818305969238,73
0.8444444537162781,CropDisease_test,0.9012147188186646,74
0.9066666960716248,CropDisease_test,0.9012864232063293,75
0.8622221946716309,CropDisease_test,0.9007790684700012,76
0.8800000548362732,CropDisease_test,0.9005127549171448,77
0.9377778768539429,CropDisease_test,0.9009844064712524,78
0.8311111330986023,CropDisease_test,0.9001110792160034,79
0.8577777743339539,CropDisease_test,0.8995883464813232,80
0.9688889384269714,CropDisease_test,0.9004334807395935,81
0.8622221946716309,CropDisease_test,0.8999730944633484,82
0.8666666746139526,CropDisease_test,0.8995766639709473,83
0.8711110949516296,CropDisease_test,0.8992418050765991,84
0.8622221946716309,CropDisease_test,0.8988112807273865,85
0.8622221946716309,CropDisease_test,0.8983907103538513,86
0.8711110949516296,CropDisease_test,0.8980807662010193,87
0.9066666960716248,CropDisease_test,0.8981772065162659,88
0.8711111545562744,CropDisease_test,0.8978764414787292,89
0.9111111164093018,CropDisease_test,0.8980218768119812,90
0.897777795791626,CropDisease_test,0.8980192542076111,91
0.9111111164093018,CropDisease_test,0.8981599807739258,92
0.9066666960716248,CropDisease_test,0.8982504606246948,93
0.8933333158493042,CropDisease_test,0.8981987237930298,94
0.8799999952316284,CropDisease_test,0.898009181022644,95
0.9377778768539429,CropDisease_test,0.8984191417694092,96
0.9333333373069763,CropDisease_test,0.8987753391265869,97
0.9288889169692993,CropDisease_test,0.8990795016288757,98
0.9111111164093018,CropDisease_test,0.8991998434066772,99
0.8355555534362793,CropDisease_test,0.898569643497467,100
0.8666666746139526,CropDisease_test,0.8982568979263306,101
0.9333333373069763,CropDisease_test,0.8985974192619324,102
