accuracy,dataset,mean,step
0.9466666579246521,CropDisease_test,0.9466666579246521,0
0.9733333587646484,CropDisease_test,0.9600000381469727,1
0.897777795791626,CropDisease_test,0.9392593502998352,2
0.9466667175292969,CropDisease_test,0.9411112070083618,3
0.9511111974716187,CropDisease_test,0.9431112408638,4
0.9111111164093018,CropDisease_test,0.9377778172492981,5
0.9866666793823242,CropDisease_test,0.9447619318962097,6
0.9822222590446472,CropDisease_test,0.9494444727897644,7
0.8844444751739502,CropDisease_test,0.9422222375869751,8
0.9555556178092957,CropDisease_test,0.9435556530952454,9
0.9511111974716187,CropDisease_test,0.9442424774169922,10
0.9688889384269714,CropDisease_test,0.9462962746620178,11
0.9555556178092957,CropDisease_test,0.9470086097717285,12
0.90666663646698,CropDisease_test,0.944127082824707,13
0.9511111974716187,CropDisease_test,0.9445926547050476,14
0.9333333373069763,CropDisease_test,0.9438889026641846,15
0.893333375453949,CropDisease_test,0.9409151077270508,16
0.9466666579246521,CropDisease_test,0.9412345886230469,17
0.9644445180892944,CropDisease_test,0.9424561858177185,18
0.9600000381469727,CropDisease_test,0.9433334469795227,19
0.9600000381469727,CropDisease_test,0.944127082824707,20
0.9644445180892944,CropDisease_test,0.9450505971908569,21
0.9600000381469727,CropDisease_test,0.9457005262374878,22
0.9600000381469727,CropDisease_test,0.9462962746620178,23
0.9511111974716187,CropDisease_test,0.9464888572692871,24
0.9688889384269714,CropDisease_test,0.9473504424095154,25
0.9200000166893005,CropDisease_test,0.9463374614715576,26
0.9777778387069702,CropDisease_test,0.9474603533744812,27
0.9555556178092957,CropDisease_test,0.9477395415306091,28
0.9200000166893005,CropDisease_test,0.9468148946762085,29
0.9777778387069702,CropDisease_test,0.9478136897087097,30
0.9555556178092957,CropDisease_test,0.9480556845664978,31
0.9244444370269775,CropDisease_test,0.9473401308059692,32
0.9866666793823242,CropDisease_test,0.9484968185424805,33
0.9466667175292969,CropDisease_test,0.9484444856643677,34
0.9377777576446533,CropDisease_test,0.9481481909751892,35
0.9644445180892944,CropDisease_test,0.9485886096954346,36
0.9111111164093018,CropDisease_test,0.9476023316383362,37
0.9822222590446472,CropDisease_test,0.9484900236129761,38
0.9555556178092957,CropDisease_test,0.9486666917800903,39
0.9288889169692993,CropDisease_test,0.9481841921806335,40
0.9466666579246521,CropDisease_test,0.9481481313705444,41
0.9866666793823242,CropDisease_test,0.949043869972229,42
0.9111111164093018,CropDisease_test,0.9481817483901978,43
0.9777778387069702,CropDisease_test,0.9488394260406494,44
0.9155555963516235,CropDisease_test,0.9481159448623657,45
0.9377778768539429,CropDisease_test,0.9478959441184998,46
0.9155555963516235,CropDisease_test,0.9472222924232483,47
0.9333333373069763,CropDisease_test,0.9469388127326965,48
0.9688889384269714,CropDisease_test,0.9473778605461121,49
0.9555556178092957,CropDisease_test,0.9475381970405579,50
0.9644445180892944,CropDisease_test,0.9478632807731628,51
0.9777778387069702,CropDisease_test,0.948427677154541,52
0.893333375453949,CropDisease_test,0.9474073648452759,53
0.9555556178092957,CropDisease_test,0.9475554823875427,54
0.9244444370269775,CropDisease_test,0.9471428394317627,55
0.897777795791626,CropDisease_test,0.9462767839431763,56
0.995555579662323,CropDisease_test,0.9471263885498047,57
0.9422222375869751,CropDisease_test,0.947043240070343,58
0.9200000166893005,CropDisease_test,0.9465925097465515,59
0.9377777576446533,CropDisease_test,0.9464479684829712,60
0.9111111164093018,CropDisease_test,0.9458780884742737,61
0.9422222971916199,CropDisease_test,0.9458199739456177,62
0.9200000166893005,CropDisease_test,0.9454165697097778,63
0.991111159324646,CropDisease_test,0.9461195468902588,64
0.9466666579246521,CropDisease_test,0.9461277723312378,65
0.9688889384269714,CropDisease_test,0.9464674592018127,66
0.8755556344985962,CropDisease_test,0.9454246759414673,67
0.8711111545562744,CropDisease_test,0.9443475604057312,68
0.9377777576446533,CropDisease_test,0.9442538022994995,69
0.9600000381469727,CropDisease_test,0.9444755911827087,70
0.9733333587646484,CropDisease_test,0.9448763728141785,71
0.9200000166893005,CropDisease_test,0.944535493850708,72
0.9822222590446472,CropDisease_test,0.9450448751449585,73
0.9066666960716248,CropDisease_test,0.9445331692695618,74
0.9111111164093018,CropDisease_test,0.9440934062004089,75
0.9022221565246582,CropDisease_test,0.943549633026123,76
0.893333375453949,CropDisease_test,0.942905843257904,77
0.9511111974716187,CropDisease_test,0.943009614944458,78
0.8844444155693054,CropDisease_test,0.9422776103019714,79
0.9866666793823242,CropDisease_test,0.9428256154060364,80
0.9288889169692993,CropDisease_test,0.942655622959137,81
0.8577777743339539,CropDisease_test,0.9416329860687256,82
0.9644445180892944,CropDisease_test,0.9419046640396118,83
0.9511111974716187,CropDisease_test,0.9420129656791687,84
0.9200000166893005,CropDisease_test,0.9417569041252136,85
0.9422222375869751,CropDisease_test,0.9417622089385986,86
0.9822222590446472,CropDisease_test,0.9422220587730408,87
0.9155555963516235,CropDisease_test,0.9419224262237549,88
0.9288889169692993,CropDisease_test,0.9417775869369507,89
0.9555556178092957,CropDisease_test,0.9419289827346802,90
0.9377777576446533,CropDisease_test,0.9418838024139404,91
0.9777778387069702,CropDisease_test,0.9422696828842163,92
0.9777778387069702,CropDisease_test,0.942647397518158,93
0.9866666793823242,CropDisease_test,0.9431107640266418,94
0.9600000381469727,CropDisease_test,0.9432867169380188,95
0.9733333587646484,CropDisease_test,0.9435964822769165,96
0.9555555582046509,CropDisease_test,0.9437184929847717,97
0.9600000381469727,CropDisease_test,0.9438830018043518,98
