accuracy,dataset,mean,step
0.25333333015441895,ChestX_test,0.25333333015441895,0
0.2133333384990692,ChestX_test,0.23333333432674408,1
0.2266666740179062,ChestX_test,0.23111110925674438,2
0.2800000011920929,ChestX_test,0.2433333396911621,3
0.3199999928474426,ChestX_test,0.25866666436195374,4
0.3866666555404663,ChestX_test,0.2800000011920929,5
0.2800000011920929,ChestX_test,0.2800000011920929,6
0.2800000011920929,ChestX_test,0.2800000011920929,7
0.4266666769981384,ChestX_test,0.29629629850387573,8
0.30666667222976685,ChestX_test,0.29733332991600037,9
0.2933333218097687,ChestX_test,0.2969697117805481,10
0.3466666638851166,ChestX_test,0.301111102104187,11
0.30666667222976685,ChestX_test,0.30153846740722656,12
0.3866666555404663,ChestX_test,0.30761903524398804,13
0.18666666746139526,ChestX_test,0.29955554008483887,14
0.3199999928474426,ChestX_test,0.3008333146572113,15
0.18666666746139526,ChestX_test,0.29411762952804565,16
0.23999999463558197,ChestX_test,0.2911110818386078,17
0.2266666740179062,ChestX_test,0.2877192497253418,18
0.13333334028720856,ChestX_test,0.2799999415874481,19
0.2800000011920929,ChestX_test,0.2799999713897705,20
0.23999999463558197,ChestX_test,0.278181791305542,21
0.2266666740179062,ChestX_test,0.27594196796417236,22
0.3199999928474426,ChestX_test,0.2777777314186096,23
0.2266666740179062,ChestX_test,0.27573326230049133,24
0.23999999463558197,ChestX_test,0.27435892820358276,25
0.3199999928474426,ChestX_test,0.27604934573173523,26
0.2266666740179062,ChestX_test,0.2742856740951538,27
0.2933333218097687,ChestX_test,0.2749424874782562,28
0.2933333218097687,ChestX_test,0.2755555212497711,29
0.2666666805744171,ChestX_test,0.2752687633037567,30
0.30666667222976685,ChestX_test,0.2762499451637268,31
0.23999999463558197,ChestX_test,0.27515146136283875,32
0.18666666746139526,ChestX_test,0.27254894375801086,33
0.20000000298023224,ChestX_test,0.2704761326313019,34
0.2133333384990692,ChestX_test,0.26888883113861084,35
0.23999999463558197,ChestX_test,0.2681080400943756,36
0.2133333384990692,ChestX_test,0.26666659116744995,37
0.2800000011920929,ChestX_test,0.2670084536075592,38
0.20000000298023224,ChestX_test,0.26533326506614685,39
0.41333332657814026,ChestX_test,0.2689429819583893,40
0.2933333218097687,ChestX_test,0.2695237100124359,41
0.2800000011920929,ChestX_test,0.2697673439979553,42
0.30666667222976685,ChestX_test,0.2706059515476227,43
0.3333333432674408,ChestX_test,0.27199989557266235,44
0.2133333384990692,ChestX_test,0.2707245349884033,45
0.2933333218097687,ChestX_test,0.2712055444717407,46
0.2666666805744171,ChestX_test,0.27111101150512695,47
0.3333333432674408,ChestX_test,0.2723808288574219,48
0.36000001430511475,ChestX_test,0.27413320541381836,49
0.3333333432674408,ChestX_test,0.2752940058708191,50
0.3733333349227905,ChestX_test,0.2771793603897095,51
0.13333334028720856,ChestX_test,0.27446526288986206,52
0.2666666805744171,ChestX_test,0.2743208408355713,53
0.25333333015441895,ChestX_test,0.27393925189971924,54
0.18666666746139526,ChestX_test,0.2723808288574219,55
0.2933333218097687,ChestX_test,0.2727484107017517,56
0.30666667222976685,ChestX_test,0.27333319187164307,57
0.2800000011920929,ChestX_test,0.2734462022781372,58
0.2800000011920929,ChestX_test,0.2735554575920105,59
0.2933333218097687,ChestX_test,0.27387964725494385,60
0.25333333015441895,ChestX_test,0.27354827523231506,61
0.25333333015441895,ChestX_test,0.27322742342948914,62
0.23999999463558197,ChestX_test,0.2727082371711731,63
0.2800000011920929,ChestX_test,0.27282044291496277,64
0.3733333349227905,ChestX_test,0.274343341588974,65
0.20000000298023224,ChestX_test,0.2732337415218353,66
0.3333333432674408,ChestX_test,0.2741175889968872,67
0.2666666805744171,ChestX_test,0.2740095853805542,68
0.20000000298023224,ChestX_test,0.2729523181915283,69
0.30666667222976685,ChestX_test,0.27342718839645386,70
0.20000000298023224,ChestX_test,0.2724073827266693,71
0.3199999928474426,ChestX_test,0.27305930852890015,72
0.1599999964237213,ChestX_test,0.27153149247169495,73
0.2933333218097687,ChestX_test,0.2718221843242645,74
0.1733333319425583,ChestX_test,0.27052628993988037,75
0.2666666805744171,ChestX_test,0.27047616243362427,76
